Country,IND,SEX,AGE,TIME,Unit,Value
Luxembourg,EMP16,WOMEN,TOTAL,2015,Years,26.7
Luxembourg,EMP16,WOMEN,TOTAL,2016,Years,25.2
Mexico,EMP10,MEN,TOTAL,2016,Percentage,3.4
Mexico,EMP10,WOMEN,TOTAL,2016,Percentage,2.9
Mexico,EMP16,MEN,TOTAL,1990,Years,9.1
Mexico,EMP16,MEN,TOTAL,1995,Years,12.3
Mexico,EMP16,MEN,TOTAL,2000,Years,10.6
Mexico,EMP16,MEN,TOTAL,2005,Years,12.3
Mexico,EMP16,MEN,TOTAL,2011,Years,13.0
Mexico,EMP16,MEN,TOTAL,2013,Years,12.6
Mexico,EMP16,MEN,TOTAL,2015,Years,12.4
Mexico,EMP16,MEN,TOTAL,2016,Years,12.6
Mexico,EMP16,WOMEN,TOTAL,1990,Years,12.0
Mexico,EMP16,WOMEN,TOTAL,1995,Years,11.6
Mexico,EMP16,WOMEN,TOTAL,2000,Years,14.8
Mexico,EMP16,WOMEN,TOTAL,2005,Years,13.5
Mexico,EMP16,WOMEN,TOTAL,2011,Years,15.8
Mexico,EMP16,WOMEN,TOTAL,2013,Years,16.0
Mexico,EMP16,WOMEN,TOTAL,2015,Years,16.2
Mexico,EMP16,WOMEN,TOTAL,2016,Years,16.8
Netherlands,EMP10,MEN,TOTAL,2016,Percentage,7.7
Netherlands,EMP10,WOMEN,TOTAL,2016,Percentage,3.1
Netherlands,EMP16,MEN,TOTAL,1990,Years,18.3
Netherlands,EMP16,MEN,TOTAL,1995,Years,17.9
Netherlands,EMP16,MEN,TOTAL,2000,Years,19.1
Netherlands,EMP16,MEN,TOTAL,2005,Years,19.8
Netherlands,EMP16,MEN,TOTAL,2011,Years,19.0
Netherlands,EMP16,MEN,TOTAL,2013,Years,19.4
Netherlands,EMP16,MEN,TOTAL,2015,Years,19.7
Netherlands,EMP16,MEN,TOTAL,2016,Years,19.9
Netherlands,EMP16,WOMEN,TOTAL,1990,Years,24.1
Netherlands,EMP16,WOMEN,TOTAL,1995,Years,23.2
Netherlands,EMP16,WOMEN,TOTAL,2000,Years,24.7
Netherlands,EMP16,WOMEN,TOTAL,2005,Years,24.3
Netherlands,EMP16,WOMEN,TOTAL,2011,Years,23.6
Netherlands,EMP16,WOMEN,TOTAL,2013,Years,23.8
Netherlands,EMP16,WOMEN,TOTAL,2015,Years,23.9
Netherlands,EMP16,WOMEN,TOTAL,2016,Years,23.6
New Zealand,EMP16,MEN,TOTAL,1990,Years,16.0
New Zealand,EMP16,MEN,TOTAL,1995,Years,17.0
New Zealand,EMP16,MEN,TOTAL,2000,Years,17.2
New Zealand,EMP16,MEN,TOTAL,2005,Years,17.3
New Zealand,EMP16,MEN,TOTAL,2011,Years,18.1
New Zealand,EMP16,MEN,TOTAL,2013,Years,17.3
New Zealand,EMP16,MEN,TOTAL,2015,Years,17.5
New Zealand,EMP16,MEN,TOTAL,2016,Years,16.7
New Zealand,EMP16,WOMEN,TOTAL,1990,Years,21.3
New Zealand,EMP16,WOMEN,TOTAL,1995,Years,22.4
New Zealand,EMP16,WOMEN,TOTAL,2000,Years,23.9
New Zealand,EMP16,WOMEN,TOTAL,2005,Years,21.6
New Zealand,EMP16,WOMEN,TOTAL,2011,Years,20.5
New Zealand,EMP16,WOMEN,TOTAL,2013,Years,19.8
New Zealand,EMP16,WOMEN,TOTAL,2015,Years,20.6
New Zealand,EMP16,WOMEN,TOTAL,2016,Years,20.5
Norway,EMP10,MEN,TOTAL,2016,Percentage,10.4
Norway,EMP10,WOMEN,TOTAL,2016,Percentage,6.4
Norway,EMP16,MEN,TOTAL,1990,Years,15.9
Norway,EMP16,MEN,TOTAL,1995,Years,15.8
Norway,EMP16,MEN,TOTAL,2000,Years,17.1
Norway,EMP16,MEN,TOTAL,2005,Years,18.6
Norway,EMP16,MEN,TOTAL,2011,Years,18.9
Norway,EMP16,MEN,TOTAL,2013,Years,19.1
Norway,EMP16,MEN,TOTAL,2015,Years,18.4
Norway,EMP16,MEN,TOTAL,2016,Years,17.8
Norway,EMP16,WOMEN,TOTAL,1990,Years,20.9
Norway,EMP16,WOMEN,TOTAL,1995,Years,21.4
Norway,EMP16,WOMEN,TOTAL,2000,Years,21.1
Norway,EMP16,WOMEN,TOTAL,2005,Years,23.4
Norway,EMP16,WOMEN,TOTAL,2011,Years,21.8
Norway,EMP16,WOMEN,TOTAL,2013,Years,22.3
Norway,EMP16,WOMEN,TOTAL,2015,Years,22.0
Norway,EMP16,WOMEN,TOTAL,2016,Years,22.1
Poland,EMP10,MEN,TOTAL,2016,Percentage,6.9
Poland,EMP10,WOMEN,TOTAL,2016,Percentage,5.8
Poland,EMP16,MEN,TOTAL,1990,Years,11.7
Poland,EMP16,MEN,TOTAL,1995,Years,13.5
Poland,EMP16,MEN,TOTAL,2000,Years,15.8
Poland,EMP16,MEN,TOTAL,2005,Years,16.7
Poland,EMP16,MEN,TOTAL,2011,Years,17.6
Poland,EMP16,MEN,TOTAL,2013,Years,17.5
Poland,EMP16,MEN,TOTAL,2015,Years,17.9
Poland,EMP16,MEN,TOTAL,2016,Years,17.8
Poland,EMP16,WOMEN,TOTAL,1990,Years,17.3
Poland,EMP16,WOMEN,TOTAL,1995,Years,19.4
Poland,EMP16,WOMEN,TOTAL,2000,Years,22.5
Poland,EMP16,WOMEN,TOTAL,2005,Years,24.5
Poland,EMP16,WOMEN,TOTAL,2011,Years,24.2
Poland,EMP16,WOMEN,TOTAL,2013,Years,23.8
Poland,EMP16,WOMEN,TOTAL,2015,Years,25.0
Poland,EMP16,WOMEN,TOTAL,2016,Years,24.9
Portugal,EMP10,MEN,TOTAL,2016,Percentage,8.3
Portugal,EMP10,WOMEN,TOTAL,2016,Percentage,4.8
Portugal,EMP16,MEN,TOTAL,1990,Years,14.0
Portugal,EMP16,MEN,TOTAL,1995,Years,15.8
Portugal,EMP16,MEN,TOTAL,2000,Years,16.7
Portugal,EMP16,MEN,TOTAL,2005,Years,15.7
Portugal,EMP16,MEN,TOTAL,2011,Years,16.7
Portugal,EMP16,MEN,TOTAL,2013,Years,16.3
Portugal,EMP16,MEN,TOTAL,2015,Years,16.2
Portugal,EMP16,MEN,TOTAL,2016,Years,15.2
Portugal,EMP16,WOMEN,TOTAL,1990,Years,18.5
Portugal,EMP16,WOMEN,TOTAL,1995,Years,20.2
Portugal,EMP16,WOMEN,TOTAL,2000,Years,23.3
Portugal,EMP16,WOMEN,TOTAL,2005,Years,19.2
Portugal,EMP16,WOMEN,TOTAL,2011,Years,21.0
Portugal,EMP16,WOMEN,TOTAL,2013,Years,20.4
Portugal,EMP16,WOMEN,TOTAL,2015,Years,21.0
Portugal,EMP16,WOMEN,TOTAL,2016,Years,22.1
Slovak Republic,EMP10,MEN,TOTAL,2016,Percentage,5.5
Slovak Republic,EMP10,WOMEN,TOTAL,2016,Percentage,3.5
Slovak Republic,EMP16,MEN,TOTAL,2000,Years,16.5
Slovak Republic,EMP16,MEN,TOTAL,2005,Years,17.2
Slovak Republic,EMP16,MEN,TOTAL,2011,Years,17.4
Slovak Republic,EMP16,MEN,TOTAL,2013,Years,17.0
Slovak Republic,EMP16,MEN,TOTAL,2015,Years,17.8
Slovak Republic,EMP16,MEN,TOTAL,2016,Years,17.9
Slovak Republic,EMP16,WOMEN,TOTAL,2000,Years,24.4
Slovak Republic,EMP16,WOMEN,TOTAL,2005,Years,25.2
Slovak Republic,EMP16,WOMEN,TOTAL,2011,Years,24.5
Slovak Republic,EMP16,WOMEN,TOTAL,2013,Years,24.3
Slovak Republic,EMP16,WOMEN,TOTAL,2015,Years,23.8
Slovak Republic,EMP16,WOMEN,TOTAL,2016,Years,23.7
Spain,EMP10,MEN,TOTAL,2016,Percentage,5.4
Spain,EMP10,WOMEN,TOTAL,2016,Percentage,2.8
Spain,EMP16,MEN,TOTAL,1990,Years,17.1
Spain,EMP16,MEN,TOTAL,1995,Years,19.3
Spain,EMP16,MEN,TOTAL,2000,Years,19.4
Spain,EMP16,MEN,TOTAL,2005,Years,20.8
Spain,EMP16,MEN,TOTAL,2011,Years,20.7
Spain,EMP16,MEN,TOTAL,2013,Years,20.9
Spain,EMP16,MEN,TOTAL,2015,Years,21.5
Spain,EMP16,MEN,TOTAL,2016,Years,21.5
Spain,EMP16,WOMEN,TOTAL,1990,Years,19.4
Spain,EMP16,WOMEN,TOTAL,1995,Years,22.0
Spain,EMP16,WOMEN,TOTAL,2000,Years,23.7
Spain,EMP16,WOMEN,TOTAL,2005,Years,23.4
Spain,EMP16,WOMEN,TOTAL,2011,Years,23.9
Spain,EMP16,WOMEN,TOTAL,2013,Years,24.1
Spain,EMP16,WOMEN,TOTAL,2015,Years,25.1
Spain,EMP16,WOMEN,TOTAL,2016,Years,25.3
Sweden,EMP10,MEN,TOTAL,2016,Percentage,7.1
Sweden,EMP10,WOMEN,TOTAL,2016,Percentage,4.8
Sweden,EMP16,MEN,TOTAL,1990,Years,16.0
Sweden,EMP16,MEN,TOTAL,1995,Years,17.7
Sweden,EMP16,MEN,TOTAL,2000,Years,17.8
Sweden,EMP16,MEN,TOTAL,2005,Years,17.6
Sweden,EMP16,MEN,TOTAL,2011,Years,17.7
Sweden,EMP16,MEN,TOTAL,2013,Years,17.9
Sweden,EMP16,MEN,TOTAL,2015,Years,18.4
Sweden,EMP16,MEN,TOTAL,2016,Years,18.4
Sweden,EMP16,WOMEN,TOTAL,1990,Years,21.3
Sweden,EMP16,WOMEN,TOTAL,1995,Years,22.5
Sweden,EMP16,WOMEN,TOTAL,2000,Years,22.4
Sweden,EMP16,WOMEN,TOTAL,2005,Years,22.9
Sweden,EMP16,WOMEN,TOTAL,2011,Years,21.8
Sweden,EMP16,WOMEN,TOTAL,2013,Years,22.0
Sweden,EMP16,WOMEN,TOTAL,2015,Years,22.1
Sweden,EMP16,WOMEN,TOTAL,2016,Years,22.0
Switzerland,EMP10,MEN,TOTAL,2016,Percentage,11.4
Switzerland,EMP10,WOMEN,TOTAL,2016,Percentage,6.7
Switzerland,EMP16,MEN,TOTAL,1990,Years,14.1
Switzerland,EMP16,MEN,TOTAL,1995,Years,15.1
Switzerland,EMP16,MEN,TOTAL,2000,Years,16.9
Switzerland,EMP16,MEN,TOTAL,2005,Years,18.3
Switzerland,EMP16,MEN,TOTAL,2011,Years,18.5
Switzerland,EMP16,MEN,TOTAL,2013,Years,18.5
Switzerland,EMP16,MEN,TOTAL,2015,Years,19.2
Switzerland,EMP16,MEN,TOTAL,2016,Years,19.0
Switzerland,EMP16,WOMEN,TOTAL,1990,Years,18.8
Switzerland,EMP16,WOMEN,TOTAL,1995,Years,18.9
Switzerland,EMP16,WOMEN,TOTAL,2000,Years,23.1
Switzerland,EMP16,WOMEN,TOTAL,2005,Years,21.8
Switzerland,EMP16,WOMEN,TOTAL,2011,Years,22.8
Switzerland,EMP16,WOMEN,TOTAL,2013,Years,22.8
Switzerland,EMP16,WOMEN,TOTAL,2015,Years,23.3
Switzerland,EMP16,WOMEN,TOTAL,2016,Years,23.3
Turkey,EMP10,MEN,TOTAL,2016,Percentage,6.4
Turkey,EMP10,WOMEN,TOTAL,2016,Percentage,2.6
Turkey,EMP16,MEN,TOTAL,1990,Years,13.6
Turkey,EMP16,MEN,TOTAL,1995,Years,13.9
Turkey,EMP16,MEN,TOTAL,2000,Years,15.5
Turkey,EMP16,MEN,TOTAL,2005,Years,14.7
Turkey,EMP16,MEN,TOTAL,2011,Years,16.5
Turkey,EMP16,MEN,TOTAL,2013,Years,16.1
Turkey,EMP16,MEN,TOTAL,2015,Years,15.9
Turkey,EMP16,MEN,TOTAL,2016,Years,15.3
Turkey,EMP16,WOMEN,TOTAL,1990,Years,19.7
Turkey,EMP16,WOMEN,TOTAL,1995,Years,19.3
Turkey,EMP16,WOMEN,TOTAL,2000,Years,23.1
Turkey,EMP16,WOMEN,TOTAL,2005,Years,18.8
Turkey,EMP16,WOMEN,TOTAL,2011,Years,18.4
Turkey,EMP16,WOMEN,TOTAL,2013,Years,18.2
Turkey,EMP16,WOMEN,TOTAL,2015,Years,18.4
Turkey,EMP16,WOMEN,TOTAL,2016,Years,18.3
United Kingdom,EMP10,MEN,TOTAL,2016,Percentage,13.6
United Kingdom,EMP10,WOMEN,TOTAL,2016,Percentage,8.4
United Kingdom,EMP16,MEN,TOTAL,1990,Years,15.7
United Kingdom,EMP16,MEN,TOTAL,1995,Years,17.1
United Kingdom,EMP16,MEN,TOTAL,2000,Years,18.0
United Kingdom,EMP16,MEN,TOTAL,2005,Years,18.5
United Kingdom,EMP16,MEN,TOTAL,2011,Years,19.3
United Kingdom,EMP16,MEN,TOTAL,2013,Years,18.9
United Kingdom,EMP16,MEN,TOTAL,2015,Years,19.3
United Kingdom,EMP16,MEN,TOTAL,2016,Years,18.9
United Kingdom,EMP16,WOMEN,TOTAL,1990,Years,21.3
United Kingdom,EMP16,WOMEN,TOTAL,1995,Years,21.8
United Kingdom,EMP16,WOMEN,TOTAL,2000,Years,22.5
United Kingdom,EMP16,WOMEN,TOTAL,2005,Years,23.0
United Kingdom,EMP16,WOMEN,TOTAL,2011,Years,23.1
United Kingdom,EMP16,WOMEN,TOTAL,2013,Years,23.3
United Kingdom,EMP16,WOMEN,TOTAL,2015,Years,22.7
United Kingdom,EMP16,WOMEN,TOTAL,2016,Years,22.6
United States,EMP16,MEN,TOTAL,1990,Years,15.5
United States,EMP16,MEN,TOTAL,1995,Years,16.1
United States,EMP16,MEN,TOTAL,2000,Years,16.5
United States,EMP16,MEN,TOTAL,2005,Years,17.6
United States,EMP16,MEN,TOTAL,2011,Years,17.9
United States,EMP16,MEN,TOTAL,2013,Years,17.9
United States,EMP16,MEN,TOTAL,2015,Years,17.6
United States,EMP16,MEN,TOTAL,2016,Years,17.2
United States,EMP16,WOMEN,TOTAL,1990,Years,19.1
United States,EMP16,WOMEN,TOTAL,1995,Years,20.1
United States,EMP16,WOMEN,TOTAL,2000,Years,20.3
United States,EMP16,WOMEN,TOTAL,2005,Years,21.4
United States,EMP16,WOMEN,TOTAL,2011,Years,20.7
United States,EMP16,WOMEN,TOTAL,2013,Years,20.8
United States,EMP16,WOMEN,TOTAL,2015,Years,21.1
United States,EMP16,WOMEN,TOTAL,2016,Years,20.6
Brazil,EMP10,MEN,TOTAL,2015,Percentage,5.4
Brazil,EMP10,MEN,TOTAL,2016,Percentage,5.3
Brazil,EMP10,WOMEN,TOTAL,2015,Percentage,4.6
Brazil,EMP10,WOMEN,TOTAL,2016,Percentage,4.8
Brazil,EMP16,MEN,TOTAL,2016,Years,14.9
Brazil,EMP16,WOMEN,TOTAL,2016,Years,21.0
Chile,EMP10,MEN,TOTAL,2016,Percentage,2.8
Chile,EMP10,WOMEN,TOTAL,2016,Percentage,1.5
Chile,EMP16,MEN,TOTAL,1990,Years,12.9
Chile,EMP16,MEN,TOTAL,1995,Years,13.2
Chile,EMP16,MEN,TOTAL,2000,Years,13.4
Chile,EMP16,MEN,TOTAL,2005,Years,14.4
Chile,EMP16,MEN,TOTAL,2011,Years,14.5
Chile,EMP16,MEN,TOTAL,2013,Years,14.6
Chile,EMP16,MEN,TOTAL,2015,Years,13.9
Chile,EMP16,MEN,TOTAL,2016,Years,14.2
Chile,EMP16,WOMEN,TOTAL,1990,Years,13.7
Chile,EMP16,WOMEN,TOTAL,1995,Years,20.3
Chile,EMP16,WOMEN,TOTAL,2000,Years,18.1
Chile,EMP16,WOMEN,TOTAL,2005,Years,18.8
Chile,EMP16,WOMEN,TOTAL,2011,Years,18.1
Chile,EMP16,WOMEN,TOTAL,2013,Years,18.4
Chile,EMP16,WOMEN,TOTAL,2015,Years,19.0
Chile,EMP16,WOMEN,TOTAL,2016,Years,19.4
Estonia,EMP10,MEN,TOTAL,2016,Percentage,15.2
Estonia,EMP10,WOMEN,TOTAL,2016,Percentage,8.8
Estonia,EMP16,MEN,TOTAL,1990,Years,10.9
Estonia,EMP16,MEN,TOTAL,1995,Years,11.9
Estonia,EMP16,MEN,TOTAL,2000,Years,15.3
Estonia,EMP16,MEN,TOTAL,2005,Years,14.7
Estonia,EMP16,MEN,TOTAL,2011,Years,15.0
Estonia,EMP16,MEN,TOTAL,2013,Years,15.3
Estonia,EMP16,MEN,TOTAL,2015,Years,16.4
Estonia,EMP16,MEN,TOTAL,2016,Years,15.7
Estonia,EMP16,WOMEN,TOTAL,1990,Years,17.9
Estonia,EMP16,WOMEN,TOTAL,1995,Years,18.2
Estonia,EMP16,WOMEN,TOTAL,2000,Years,21.7
Estonia,EMP16,WOMEN,TOTAL,2005,Years,19.9
Estonia,EMP16,WOMEN,TOTAL,2011,Years,21.6
Estonia,EMP16,WOMEN,TOTAL,2013,Years,21.7
Estonia,EMP16,WOMEN,TOTAL,2015,Years,21.1
Estonia,EMP16,WOMEN,TOTAL,2016,Years,20.3
Israel,EMP10,MEN,TOTAL,2016,Percentage,13.6
Israel,EMP10,WOMEN,TOTAL,2016,Percentage,8.0
Israel,EMP16,MEN,TOTAL,1990,Years,15.0
Israel,EMP16,MEN,TOTAL,1995,Years,15.8
Israel,EMP16,MEN,TOTAL,2000,Years,16.3
Israel,EMP16,MEN,TOTAL,2005,Years,17.8
Israel,EMP16,MEN,TOTAL,2011,Years,17.5
Israel,EMP16,MEN,TOTAL,2013,Years,16.5
Israel,EMP16,MEN,TOTAL,2015,Years,17.0
Israel,EMP16,MEN,TOTAL,2016,Years,16.2
Israel,EMP16,WOMEN,TOTAL,1990,Years,18.2
Israel,EMP16,WOMEN,TOTAL,1995,Years,18.7
Israel,EMP16,WOMEN,TOTAL,2000,Years,20.2
Israel,EMP16,WOMEN,TOTAL,2005,Years,23.0
Israel,EMP16,WOMEN,TOTAL,2011,Years,22.1
Israel,EMP16,WOMEN,TOTAL,2013,Years,20.3
Israel,EMP16,WOMEN,TOTAL,2015,Years,20.2
Israel,EMP16,WOMEN,TOTAL,2016,Years,20.2
Latvia,EMP10,MEN,TOTAL,2016,Percentage,11.3
Latvia,EMP10,WOMEN,TOTAL,2016,Percentage,8.7
Latvia,EMP16,MEN,TOTAL,1995,Years,12.9
Latvia,EMP16,MEN,TOTAL,2000,Years,13.7
Latvia,EMP16,MEN,TOTAL,2005,Years,13.0
Latvia,EMP16,MEN,TOTAL,2010,Years,13.8
Latvia,EMP16,MEN,TOTAL,2011,Years,13.5
Latvia,EMP16,MEN,TOTAL,2012,Years,13.7
Latvia,EMP16,MEN,TOTAL,2013,Years,14.2
Latvia,EMP16,MEN,TOTAL,2014,Years,14.8
Latvia,EMP16,MEN,TOTAL,2015,Years,16.0
Latvia,EMP16,MEN,TOTAL,2016,Years,16.0
Latvia,EMP16,WOMEN,TOTAL,1995,Years,20.2
Latvia,EMP16,WOMEN,TOTAL,2000,Years,21.0
Latvia,EMP16,WOMEN,TOTAL,2005,Years,21.6
Latvia,EMP16,WOMEN,TOTAL,2010,Years,19.6
Latvia,EMP16,WOMEN,TOTAL,2011,Years,19.1
Latvia,EMP16,WOMEN,TOTAL,2012,Years,18.9
Latvia,EMP16,WOMEN,TOTAL,2013,Years,19.9
Latvia,EMP16,WOMEN,TOTAL,2014,Years,20.7
Latvia,EMP16,WOMEN,TOTAL,2015,Years,22.6
Latvia,EMP16,WOMEN,TOTAL,2016,Years,22.5
Lithuania,EMP10,MEN,TOTAL,2016,Percentage,11.4
Lithuania,EMP10,WOMEN,TOTAL,2016,Percentage,7.1
Russia,EMP10,MEN,TOTAL,2014,Percentage,7.8
Russia,EMP10,MEN,TOTAL,2016,Percentage,7.7
Russia,EMP10,WOMEN,TOTAL,2014,Percentage,5.9
Russia,EMP10,WOMEN,TOTAL,2016,Percentage,6.1
Russia,EMP16,MEN,TOTAL,2016,Years,14.2
Russia,EMP16,WOMEN,TOTAL,2016,Years,21.8
Slovenia,EMP10,MEN,TOTAL,2016,Percentage,8.7
Slovenia,EMP10,WOMEN,TOTAL,2016,Percentage,6.7
Slovenia,EMP16,MEN,TOTAL,2000,Years,17.1
Slovenia,EMP16,MEN,TOTAL,2005,Years,18.5
Slovenia,EMP16,MEN,TOTAL,2011,Years,19.3
Slovenia,EMP16,MEN,TOTAL,2013,Years,19.7
Slovenia,EMP16,MEN,TOTAL,2015,Years,19.1
Slovenia,EMP16,MEN,TOTAL,2016,Years,19.5
Slovenia,EMP16,WOMEN,TOTAL,2000,Years,26.3
Slovenia,EMP16,WOMEN,TOTAL,2005,Years,25.5
Slovenia,EMP16,WOMEN,TOTAL,2011,Years,26.8
Slovenia,EMP16,WOMEN,TOTAL,2013,Years,25.8
Slovenia,EMP16,WOMEN,TOTAL,2015,Years,25.2
Slovenia,EMP16,WOMEN,TOTAL,2016,Years,24.8
South Africa,EMP10,MEN,TOTAL,2015,Percentage,10.6
South Africa,EMP10,MEN,TOTAL,2016,Percentage,11.0
South Africa,EMP10,WOMEN,TOTAL,2015,Percentage,5.8
South Africa,EMP10,WOMEN,TOTAL,2016,Percentage,6.3
South Africa,EMP16,MEN,TOTAL,2016,Years,12.9
South Africa,EMP16,WOMEN,TOTAL,2016,Years,17.3
OECD - Average,EMP10,MEN,TOTAL,2014,Percentage,8.2
OECD - Average,EMP10,MEN,TOTAL,2015,Percentage,8.2
OECD - Average,EMP10,MEN,TOTAL,2016,Percentage,8.1
OECD - Average,EMP10,WOMEN,TOTAL,2014,Percentage,4.8
OECD - Average,EMP10,WOMEN,TOTAL,2015,Percentage,4.8
OECD - Average,EMP10,WOMEN,TOTAL,2016,Percentage,4.9
OECD - Average,EMP16,MEN,TOTAL,1990,Years,14.8
OECD - Average,EMP16,MEN,TOTAL,1995,Years,15.8
OECD - Average,EMP16,MEN,TOTAL,2000,Years,16.9
OECD - Average,EMP16,MEN,TOTAL,2005,Years,17.7
OECD - Average,EMP16,MEN,TOTAL,2011,Years,18.2
OECD - Average,EMP16,MEN,TOTAL,2013,Years,18.0
OECD - Average,EMP16,MEN,TOTAL,2015,Years,18.2
OECD - Average,EMP16,MEN,TOTAL,2016,Years,18.0
OECD - Average,EMP16,WOMEN,TOTAL,1990,Years,20.0
OECD - Average,EMP16,WOMEN,TOTAL,1995,Years,21.4
OECD - Average,EMP16,WOMEN,TOTAL,2000,Years,22.6
OECD - Average,EMP16,WOMEN,TOTAL,2005,Years,22.7
OECD - Average,EMP16,WOMEN,TOTAL,2011,Years,22.7
OECD - Average,EMP16,WOMEN,TOTAL,2013,Years,22.4
OECD - Average,EMP16,WOMEN,TOTAL,2015,Years,22.7
OECD - Average,EMP16,WOMEN,TOTAL,2016,Years,22.6
Australia,EMP7,ALL_PERSONS,1564,2016,Percentage,64.4
Australia,EMP7,MEN,1564,2016,Percentage,77.2
Australia,EMP7,WOMEN,1564,2016,Percentage,52.1
Austria,EMP7,ALL_PERSONS,1564,2016,Percentage,65.2
Austria,EMP7,MEN,1564,2016,Percentage,76.7
Austria,EMP7,WOMEN,1564,2016,Percentage,53.5
Belgium,EMP7,ALL_PERSONS,1564,2016,Percentage,57.4
Belgium,EMP7,MEN,1564,2016,Percentage,67.2
Belgium,EMP7,WOMEN,1564,2016,Percentage,48.2
Czech Republic,EMP7,ALL_PERSONS,1564,2016,Percentage,69.6
Czech Republic,EMP7,MEN,1564,2016,Percentage,82.7
Czech Republic,EMP7,WOMEN,1564,2016,Percentage,60.1
Denmark,EMP7,ALL_PERSONS,1564,2016,Percentage,60.9
Denmark,EMP7,MEN,1564,2016,Percentage,67.7
Denmark,EMP7,WOMEN,1564,2016,Percentage,54.6
Finland,EMP7,ALL_PERSONS,1564,2016,Percentage,63.4
Finland,EMP7,MEN,1564,2016,Percentage,68.4
Finland,EMP7,WOMEN,1564,2016,Percentage,59.1
France,EMP7,ALL_PERSONS,1564,2016,Percentage,59.8
France,EMP7,MEN,1564,2016,Percentage,68.0
France,EMP7,WOMEN,1564,2016,Percentage,52.4
Germany,EMP7,ALL_PERSONS,1564,2016,Percentage,65.1
Germany,EMP7,MEN,1564,2016,Percentage,76.9
Germany,EMP7,WOMEN,1564,2016,Percentage,53.2
Greece,EMP7,ALL_PERSONS,1564,2016,Percentage,51.8
Greece,EMP7,MEN,1564,2016,Percentage,67.7
Greece,EMP7,WOMEN,1564,2016,Percentage,41.7
Hungary,EMP7,ALL_PERSONS,1564,2016,Percentage,61.4
Hungary,EMP7,MEN,1564,2016,Percentage,73.7
Hungary,EMP7,WOMEN,1564,2016,Percentage,56.3
Iceland,EMP7,ALL_PERSONS,1564,2016,Percentage,81.6
Iceland,EMP7,MEN,1564,2016,Percentage,96.4
Iceland,EMP7,WOMEN,1564,2016,Percentage,71.7
Ireland,EMP7,ALL_PERSONS,1564,2016,Percentage,55.8
Ireland,EMP7,MEN,1564,2016,Percentage,70.8
Ireland,EMP7,WOMEN,1564,2016,Percentage,46.5
Italy,EMP7,ALL_PERSONS,1564,2016,Percentage,51.4
Italy,EMP7,MEN,1564,2016,Percentage,66.6
Italy,EMP7,WOMEN,1564,2016,Percentage,38.7
Korea,EMP7,ALL_PERSONS,1564,2016,Percentage,73.1
Korea,EMP7,MEN,1564,2016,Percentage,87.1
Korea,EMP7,WOMEN,1564,2016,Percentage,57.7
Luxembourg,EMP7,ALL_PERSONS,1564,2016,Percentage,62.3
Luxembourg,EMP7,MEN,1564,2016,Percentage,71.1
Luxembourg,EMP7,WOMEN,1564,2016,Percentage,51.4
Mexico,EMP7,ALL_PERSONS,1564,2016,Percentage,65.1
Mexico,EMP7,MEN,1564,2016,Percentage,91.3
Mexico,EMP7,WOMEN,1564,2016,Percentage,42.6
Netherlands,EMP7,ALL_PERSONS,1564,2016,Percentage,55.1
Netherlands,EMP7,MEN,1564,2016,Percentage,69.8
Netherlands,EMP7,WOMEN,1564,2016,Percentage,42.5
New Zealand,EMP7,ALL_PERSONS,1564,2016,Percentage,69.5
New Zealand,EMP7,MEN,1564,2016,Percentage,84.5
New Zealand,EMP7,WOMEN,1564,2016,Percentage,56.7
Norway,EMP7,ALL_PERSONS,1564,2016,Percentage,64.3
Norway,EMP7,MEN,1564,2016,Percentage,69.0
Norway,EMP7,WOMEN,1564,2016,Percentage,57.2
Poland,EMP7,ALL_PERSONS,1564,2016,Percentage,62.8
Poland,EMP7,MEN,1564,2016,Percentage,75.1
Poland,EMP7,WOMEN,1564,2016,Percentage,54.7
Portugal,EMP7,ALL_PERSONS,1564,2016,Percentage,62.1
Portugal,EMP7,MEN,1564,2016,Percentage,70.4
Portugal,EMP7,WOMEN,1564,2016,Percentage,58.1
Slovak Republic,EMP7,ALL_PERSONS,1564,2016,Percentage,61.7
Slovak Republic,EMP7,MEN,1564,2016,Percentage,73.2
Slovak Republic,EMP7,WOMEN,1564,2016,Percentage,54.4
Spain,EMP7,ALL_PERSONS,1564,2016,Percentage,53.8
Spain,EMP7,MEN,1564,2016,Percentage,66.3
Spain,EMP7,WOMEN,1564,2016,Percentage,46.2
Sweden,EMP7,ALL_PERSONS,1564,2016,Percentage,68.0
Sweden,EMP7,MEN,1564,2016,Percentage,74.0
Sweden,EMP7,WOMEN,1564,2016,Percentage,63.8
Switzerland,EMP7,ALL_PERSONS,1564,2016,Percentage,68.4
Switzerland,EMP7,MEN,1564,2016,Percentage,82.5
Switzerland,EMP7,WOMEN,1564,2016,Percentage,54.5
Turkey,EMP7,ALL_PERSONS,1564,2016,Percentage,59.1
Turkey,EMP7,MEN,1564,2016,Percentage,86.1
Turkey,EMP7,WOMEN,1564,2016,Percentage,31.8
United Kingdom,EMP7,ALL_PERSONS,1564,2016,Percentage,66.2
United Kingdom,EMP7,MEN,1564,2016,Percentage,80.6
United Kingdom,EMP7,WOMEN,1564,2016,Percentage,54.5
United States,EMP7,ALL_PERSONS,1564,2016,Percentage,65.5
United States,EMP7,MEN,1564,2016,Percentage,75.6
